-4.095999900E-02,-4.6E+00,3.200E-02,,
-4.09500E-02,-4.6E+00,3.200E-02,,
-4.093999800E-02,-4.6E+00,3.200E-02,,
-4.092999900E-02,-4.6E+00,3.200E-02,,
-4.092000100E-02,-4.6E+00,3.200E-02,,
-4.090999800E-02,-4.6E+00,3.200E-02,,
-4.089999900E-02,-4.6E+00,3.200E-02,,
-4.089000100E-02,-4.6E+00,3.200E-02,,
-4.087999800E-02,-4.6E+00,3.200E-02,,
-4.08700E-02,-4.6E+00,3.200E-02,,
-4.085999700E-02,-4.6E+00,3.200E-02,,
-4.084999900E-02,-4.6E+00,3.200E-02,,
-4.08400E-02,-4.6E+00,3.200E-02,,
-4.082999800E-02,-4.6E+00,3.200E-02,,
-4.081999900E-02,-4.6E+00,3.200E-02,,
-4.08100E-02,-4.6E+00,3.200E-02,,
-4.079999800E-02,-4.6E+00,2.400E-02,,
-4.078999900E-02,-4.6E+00,2.400E-02,,
-4.07800E-02,-4.6E+00,2.400E-02,,
-4.076999800E-02,-4.6E+00,2.400E-02,,
-4.075999900E-02,-4.6E+00,2.400E-02,,
-4.075000100E-02,-4.6E+00,2.400E-02,,
-4.073999800E-02,-4.6E+00,2.400E-02,,
-4.07300E-02,-4.6E+00,2.400E-02,,
-4.071999700E-02,-4.6E+00,2.400E-02,,
-4.070999800E-02,-4.6E+00,2.400E-02,,
-4.0700E-02,-4.6E+00,2.400E-02,,
-4.068999700E-02,-4.6E+00,2.400E-02,,
-4.067999900E-02,-4.6E+00,2.400E-02,,
-4.06700E-02,-4.6E+00,2.400E-02,,
-4.065999800E-02,-4.6E+00,2.400E-02,,
-4.064999900E-02,-4.6E+00,1.600E-02,,
-4.06400E-02,-4.6E+00,2.400E-02,,
-4.062999800E-02,-4.6E+00,1.600E-02,,
-4.061999900E-02,-4.6E+00,2.400E-02,,
-4.06100E-02,-4.6E+00,2.400E-02,,
-4.059999800E-02,-4.6E+00,1.600E-02,,
-4.058999900E-02,-4.6E+00,1.600E-02,,
-4.058000100E-02,-4.6E+00,0E+00,,
-4.056999800E-02,-4.6E+00,-1.600E-02,,
-4.05600E-02,-4.6E+00,-4.800E-02,,
-4.054999700E-02,-4.6E+00,-8.00E-02,,
-4.053999900E-02,-4.6E+00,-4.800E-02,,
-4.05300E-02,-4.6E+00,0E+00,,
-4.051999700E-02,-4.6E+00,4.800E-02,,
-4.050999900E-02,-4.6E+00,4.800E-02,,
-4.0500E-02,-4.6E+00,3.200E-02,,
-4.048999800E-02,-4.6E+00,1.600E-02,,
-4.047999900E-02,-4.6E+00,0E+00,,
-4.04700E-02,-4.6E+00,1.600E-02,,
-4.045999800E-02,-4.6E+00,3.200E-02,,
-4.044999900E-02,-4.6E+00,3.200E-02,,
-4.044000100E-02,-4.6E+00,3.200E-02,,
-4.042999800E-02,-4.6E+00,2.400E-02,,
-4.04200E-02,-4.6E+00,2.400E-02,,
-4.041000100E-02,-4.6E+00,1.600E-02,,
-4.039999800E-02,-4.6E+00,2.400E-02,,
-4.03900E-02,-4.6E+00,2.400E-02,,
-4.037999700E-02,-4.6E+00,3.200E-02,,
-4.036999900E-02,-4.6E+00,2.400E-02,,
-4.03600E-02,-4.6E+00,2.400E-02,,
-4.034999800E-02,-4.6E+00,2.400E-02,,
-4.033999900E-02,-4.6E+00,2.400E-02,,
-4.03300E-02,-4.6E+00,2.400E-02,,
-4.031999800E-02,-4.6E+00,2.400E-02,,
-4.030999900E-02,-4.6E+00,2.400E-02,,
-4.0300E-02,-4.6E+00,3.200E-02,,
-4.028999800E-02,-4.6E+00,2.400E-02,,
-4.027999900E-02,-4.6E+00,2.400E-02,,
-4.027000100E-02,-4.6E+00,2.400E-02,,
-4.025999800E-02,-4.6E+00,2.400E-02,,
-4.02500E-02,-4.6E+00,2.400E-02,,
-4.023999700E-02,-4.6E+00,2.400E-02,,
-4.022999900E-02,-4.6E+00,2.400E-02,,
-4.02200E-02,-4.6E+00,2.400E-02,,
-4.020999700E-02,-4.6E+00,2.400E-02,,
-4.019999900E-02,-4.6E+00,2.400E-02,,
-4.01900E-02,-4.6E+00,3.200E-02,,
-4.017999800E-02,-4.6E+00,2.400E-02,,
-4.016999900E-02,-4.6E+00,2.400E-02,,
-4.01600E-02,-4.6E+00,2.400E-02,,
-4.014999800E-02,-4.6E+00,2.400E-02,,
-4.013999900E-02,-4.6E+00,2.400E-02,,
-4.013000100E-02,-4.6E+00,2.400E-02,,
-4.011999800E-02,-4.6E+00,2.400E-02,,
-4.010999900E-02,-4.6E+00,2.400E-02,,
-4.010000100E-02,-4.6E+00,2.400E-02,,
-4.008999800E-02,-4.6E+00,2.400E-02,,
-4.00800E-02,-4.6E+00,1.600E-02,,
-4.006999700E-02,-4.6E+00,1.600E-02,,
-4.005999900E-02,-4.6E+00,2.400E-02,,
-4.00500E-02,-4.6E+00,2.400E-02,,
-4.003999800E-02,-4.6E+00,1.600E-02,,
-4.002999900E-02,-4.6E+00,2.400E-02,,
-4.00200E-02,-4.6E+00,2.400E-02,,
-4.000999800E-02,-4.6E+00,2.400E-02,,
-3.999999900E-02,-4.6E+00,2.400E-02,,
-3.99900E-02,-4.6E+00,2.400E-02,,
-3.997999800E-02,-4.6E+00,2.400E-02,,
-3.996999900E-02,-4.6E+00,2.400E-02,,
-3.996000100E-02,-4.6E+00,2.400E-02,,
-3.994999800E-02,-4.6E+00,2.400E-02,,
-3.99400E-02,-4.6E+00,2.400E-02,,
-3.992999700E-02,-4.6E+00,2.400E-02,,
-3.991999800E-02,-4.6E+00,2.400E-02,,
-3.99100E-02,-4.6E+00,2.400E-02,,
-3.989999700E-02,-4.6E+00,2.400E-02,,
-3.988999900E-02,-4.6E+00,2.400E-02,,
-3.98800E-02,-4.6E+00,2.400E-02,,
-3.986999800E-02,-4.6E+00,1.600E-02,,
-3.985999900E-02,-4.6E+00,2.400E-02,,
-3.98500E-02,-4.6E+00,2.400E-02,,
-3.983999800E-02,-4.6E+00,2.400E-02,,
-3.982999900E-02,-4.6E+00,2.400E-02,,
-3.982000100E-02,-4.6E+00,2.400E-02,,
-3.980999800E-02,-4.6E+00,2.400E-02,,
-3.979999900E-02,-4.6E+00,2.400E-02,,
-3.979000100E-02,-4.6E+00,2.400E-02,,
-3.977999800E-02,-4.6E+00,2.400E-02,,
-3.97700E-02,-4.6E+00,2.400E-02,,
-3.975999700E-02,-4.6E+00,2.400E-02,,
-3.974999900E-02,-4.6E+00,2.400E-02,,
-3.97400E-02,-4.6E+00,2.400E-02,,
-3.972999800E-02,-4.6E+00,2.400E-02,,
-3.971999900E-02,-4.6E+00,2.400E-02,,
-3.97100E-02,-4.6E+00,2.400E-02,,
-3.969999800E-02,-4.6E+00,2.400E-02,,
-3.968999900E-02,-4.6E+00,2.400E-02,,
-3.96800E-02,-4.6E+00,2.400E-02,,
-3.966999800E-02,-4.6E+00,2.400E-02,,
-3.965999900E-02,-4.6E+00,2.400E-02,,
-3.965000100E-02,-4.6E+00,2.400E-02,,
-3.963999800E-02,-4.6E+00,2.400E-02,,
-3.96300E-02,-4.6E+00,2.400E-02,,
-3.961999700E-02,-4.6E+00,2.400E-02,,
-3.960999800E-02,-4.6E+00,2.400E-02,,
-3.9600E-02,-4.6E+00,2.400E-02,,
-3.958999700E-02,-4.6E+00,2.400E-02,,
-3.957999900E-02,-4.6E+00,2.400E-02,,
-3.95700E-02,-4.6E+00,2.400E-02,,
-3.955999800E-02,-4.6E+00,2.400E-02,,
-3.954999900E-02,-4.6E+00,2.400E-02,,
-3.95400E-02,-4.6E+00,2.400E-02,,
-3.952999800E-02,-4.6E+00,2.400E-02,,
-3.951999900E-02,-4.6E+00,2.400E-02,,
-3.95100E-02,-4.6E+00,2.400E-02,,
-3.949999800E-02,-4.6E+00,2.400E-02,,
-3.948999900E-02,-4.6E+00,2.400E-02,,
-3.948000100E-02,-4.6E+00,2.400E-02,,
-3.946999800E-02,-4.6E+00,2.400E-02,,
-3.94600E-02,-4.6E+00,2.400E-02,,
-3.944999700E-02,-4.6E+00,2.400E-02,,
-3.943999900E-02,-4.6E+00,1.600E-02,,
-3.94300E-02,-4.6E+00,1.600E-02,,
-3.941999700E-02,-4.6E+00,1.600E-02,,
-3.940999900E-02,-4.6E+00,0E+00,,
-3.9400E-02,-4.6E+00,-1.600E-02,,
-3.938999800E-02,-4.6E+00,-4.00E-02,,
-3.937999900E-02,-4.6E+00,-7.200E-02,,
-3.93700E-02,-4.6E+00,-7.200E-02,,
-3.935999800E-02,-4.6E+00,-2.400E-02,,
-3.934999900E-02,-4.6E+00,3.200E-02,,
-3.934000100E-02,-4.6E+00,5.600E-02,,
-3.932999800E-02,-4.6E+00,4.00E-02,,
-3.93200E-02,-4.6E+00,1.600E-02,,
-3.931000100E-02,-4.6E+00,0E+00,,
-3.929999800E-02,-4.6E+00,8.000E-03,,
-3.92900E-02,-4.6E+00,2.400E-02,,
-3.927999700E-02,-4.6E+00,3.200E-02,,
-3.926999900E-02,-4.6E+00,3.200E-02,,
-3.92600E-02,-4.6E+00,2.400E-02,,
-3.924999800E-02,-4.6E+00,2.400E-02,,
-3.923999900E-02,-4.6E+00,2.400E-02,,
-3.92300E-02,-4.6E+00,2.400E-02,,
-3.921999800E-02,-4.6E+00,2.400E-02,,
-3.920999900E-02,-4.6E+00,2.400E-02,,
-3.9200E-02,-4.6E+00,2.400E-02,,
-3.918999800E-02,-4.6E+00,2.400E-02,,
-3.917999900E-02,-4.6E+00,2.400E-02,,
-3.917000100E-02,-4.6E+00,1.600E-02,,
-3.915999800E-02,-4.6E+00,2.400E-02,,
-3.91500E-02,-4.6E+00,2.400E-02,,
-3.913999700E-02,-4.6E+00,2.400E-02,,
-3.912999900E-02,-4.6E+00,1.600E-02,,
-3.91200E-02,-4.6E+00,1.600E-02,,
-3.910999700E-02,-4.6E+00,1.600E-02,,
-3.909999900E-02,-4.6E+00,0E+00,,
-3.90900E-02,-4.6E+00,-1.600E-02,,
-3.907999800E-02,-4.6E+00,-5.600E-02,,
-3.906999900E-02,-4.6E+00,-7.200E-02,,
-3.90600E-02,-4.6E+00,-4.00E-02,,
-3.904999800E-02,-4.6E+00,2.400E-02,,
-3.903999900E-02,-4.6E+00,5.600E-02,,
-3.903000100E-02,-4.6E+00,4.800E-02,,
-3.901999800E-02,-4.6E+00,2.400E-02,,
-3.900999900E-02,-4.6E+00,8.000E-03,,
-3.900000100E-02,-4.6E+00,8.000E-03,,
-3.898999800E-02,-4.6E+00,2.400E-02,,
-3.89800E-02,-4.6E+00,3.200E-02,,
-3.896999700E-02,-4.6E+00,3.200E-02,,
-3.895999900E-02,-4.6E+00,2.400E-02,,
-3.89500E-02,-4.6E+00,1.600E-02,,
-3.893999800E-02,-4.6E+00,1.600E-02,,
-3.892999900E-02,-4.6E+00,2.400E-02,,
-3.89200E-02,-4.6E+00,3.200E-02,,
-3.890999800E-02,-4.6E+00,2.400E-02,,
-3.889999900E-02,-4.6E+00,2.400E-02,,
-3.88900E-02,-4.6E+00,2.400E-02,,
-3.887999800E-02,-4.6E+00,2.400E-02,,
-3.886999900E-02,-4.6E+00,2.400E-02,,
-3.886000100E-02,-4.6E+00,2.400E-02,,
-3.884999800E-02,-4.6E+00,2.400E-02,,
-3.88400E-02,-4.6E+00,2.400E-02,,
-3.882999700E-02,-4.6E+00,2.400E-02,,
-3.881999900E-02,-4.6E+00,2.400E-02,,
-3.88100E-02,-4.6E+00,2.400E-02,,
-3.879999700E-02,-4.6E+00,2.400E-02,,
-3.878999900E-02,-4.6E+00,2.400E-02,,
-3.87800E-02,-4.6E+00,2.400E-02,,
-3.876999800E-02,-4.6E+00,2.400E-02,,
-3.875999900E-02,-4.6E+00,2.400E-02,,
-3.87500E-02,-4.6E+00,2.400E-02,,
-3.873999800E-02,-4.6E+00,2.400E-02,,
-3.872999900E-02,-4.6E+00,2.400E-02,,
-3.872000100E-02,-4.6E+00,2.400E-02,,
-3.870999800E-02,-4.6E+00,2.400E-02,,
-3.869999900E-02,-4.6E+00,1.600E-02,,
-3.869000100E-02,-4.6E+00,2.400E-02,,
-3.867999800E-02,-4.6E+00,2.400E-02,,
-3.86700E-02,-4.6E+00,2.400E-02,,
-3.865999700E-02,-4.6E+00,2.400E-02,,
-3.864999900E-02,-4.6E+00,2.400E-02,,
-3.86400E-02,-4.6E+00,2.400E-02,,
-3.862999800E-02,-4.6E+00,2.400E-02,,
-3.861999900E-02,-4.6E+00,2.400E-02,,
-3.86100E-02,-4.6E+00,2.400E-02,,
-3.859999800E-02,-4.6E+00,2.400E-02,,
-3.858999900E-02,-4.6E+00,2.400E-02,,
-3.85800E-02,-4.6E+00,2.400E-02,,
-3.856999800E-02,-4.6E+00,2.400E-02,,
-3.855999900E-02,-4.6E+00,2.400E-02,,
-3.855000100E-02,-4.6E+00,2.400E-02,,
-3.853999800E-02,-4.6E+00,2.400E-02,,
-3.85300E-02,-4.6E+00,2.400E-02,,
-3.852000100E-02,-4.6E+00,2.400E-02,,
-3.850999800E-02,-4.6E+00,3.200E-02,,
-3.8500E-02,-4.6E+00,2.400E-02,,
-3.848999700E-02,-4.6E+00,2.400E-02,,
-3.847999900E-02,-4.6E+00,1.600E-02,,
-3.84700E-02,-4.6E+00,2.400E-02,,
-3.845999800E-02,-4.6E+00,2.400E-02,,
-3.844999900E-02,-4.6E+00,2.400E-02,,
-3.84400E-02,-4.6E+00,2.400E-02,,
-3.842999800E-02,-4.6E+00,2.400E-02,,
-3.841999900E-02,-4.6E+00,2.400E-02,,
-3.841000100E-02,-4.6E+00,2.400E-02,,
-3.839999800E-02,-4.6E+00,2.400E-02,,
-3.838999900E-02,-4.6E+00,2.400E-02,,
-3.838000100E-02,-4.6E+00,2.400E-02,,
-3.836999800E-02,-4.6E+00,2.400E-02,,
-3.83600E-02,-4.6E+00,2.400E-02,,
-3.834999700E-02,-4.6E+00,2.400E-02,,
-3.833999900E-02,-4.6E+00,1.600E-02,,
-3.83300E-02,-4.6E+00,2.400E-02,,
-3.831999700E-02,-4.6E+00,2.400E-02,,
-3.830999900E-02,-4.6E+00,2.400E-02,,
-3.8300E-02,-4.6E+00,2.400E-02,,
-3.828999800E-02,-4.6E+00,2.400E-02,,
-3.827999900E-02,-4.6E+00,2.400E-02,,
-3.82700E-02,-4.6E+00,2.400E-02,,
-3.825999800E-02,-4.6E+00,2.400E-02,,
-3.824999900E-02,-4.6E+00,2.400E-02,,
-3.824000100E-02,-4.6E+00,1.600E-02,,
-3.822999800E-02,-4.6E+00,1.600E-02,,
-3.82200E-02,-4.6E+00,1.600E-02,,
-3.821000100E-02,-4.6E+00,1.600E-02,,
-3.819999800E-02,-4.6E+00,1.600E-02,,
-3.81900E-02,-4.6E+00,1.600E-02,,
-3.817999700E-02,-4.6E+00,1.600E-02,,
-3.816999900E-02,-4.6E+00,1.600E-02,,
-3.81600E-02,-4.6E+00,8.000E-03,,
-3.814999800E-02,-4.6E+00,1.600E-02,,
-3.813999900E-02,-4.6E+00,1.600E-02,,
-3.81300E-02,-4.6E+00,1.600E-02,,
-3.811999800E-02,-4.6E+00,1.600E-02,,
-3.810999900E-02,-4.6E+00,1.600E-02,,
-3.8100E-02,-4.6E+00,1.600E-02,,
-3.808999800E-02,-4.6E+00,2.400E-02,,
-3.807999900E-02,-4.6E+00,2.400E-02,,
-3.807000100E-02,-4.6E+00,2.400E-02,,
-3.805999800E-02,-4.6E+00,2.400E-02,,
-3.80500E-02,-4.6E+00,1.600E-02,,
-3.803999700E-02,-4.6E+00,2.400E-02,,
-3.802999900E-02,-4.6E+00,2.400E-02,,
-3.80200E-02,-4.6E+00,2.400E-02,,
-3.800999700E-02,-4.6E+00,2.400E-02,,
-3.799999900E-02,-4.6E+00,2.400E-02,,
-3.79900E-02,-4.6E+00,2.400E-02,,
-3.797999800E-02,-4.6E+00,2.400E-02,,
-3.796999900E-02,-4.6E+00,2.400E-02,,
-3.79600E-02,-4.6E+00,2.400E-02,,
-3.794999800E-02,-4.6E+00,2.400E-02,,
-3.793999900E-02,-4.6E+00,2.400E-02,,
-3.793000100E-02,-4.6E+00,2.400E-02,,
-3.791999800E-02,-4.6E+00,2.400E-02,,
-3.790999900E-02,-4.6E+00,2.400E-02,,
-3.790000100E-02,-4.6E+00,2.400E-02,,
-3.788999800E-02,-4.6E+00,2.400E-02,,
-3.78800E-02,-4.6E+00,2.400E-02,,
-3.786999700E-02,-4.6E+00,2.400E-02,,
-3.785999900E-02,-4.6E+00,2.400E-02,,
-3.78500E-02,-4.6E+00,2.400E-02,,
-3.783999800E-02,-4.6E+00,2.400E-02,,
-3.782999900E-02,-4.6E+00,3.200E-02,,
-3.78200E-02,-4.6E+00,2.400E-02,,
-3.780999800E-02,-4.6E+00,2.400E-02,,
-3.779999900E-02,-4.6E+00,2.400E-02,,
-3.77900E-02,-4.6E+00,2.400E-02,,
-3.777999800E-02,-4.6E+00,2.400E-02,,
-3.776999900E-02,-4.6E+00,2.400E-02,,
-3.776000100E-02,-4.6E+00,2.400E-02,,
-3.774999800E-02,-4.6E+00,2.400E-02,,
-3.77400E-02,-4.6E+00,2.400E-02,,
-3.772999700E-02,-4.6E+00,2.400E-02,,
-3.771999900E-02,-4.6E+00,2.400E-02,,
-3.77100E-02,-4.6E+00,2.400E-02,,
-3.769999700E-02,-4.6E+00,2.400E-02,,
-3.768999900E-02,-4.6E+00,2.400E-02,,
-3.76800E-02,-4.6E+00,2.400E-02,,
-3.766999800E-02,-4.6E+00,2.400E-02,,
-3.765999900E-02,-4.6E+00,2.400E-02,,
-3.76500E-02,-4.6E+00,2.400E-02,,
-3.763999800E-02,-4.6E+00,2.400E-02,,
-3.762999900E-02,-4.6E+00,2.400E-02,,
-3.762000100E-02,-4.6E+00,2.400E-02,,
-3.760999800E-02,-4.6E+00,2.400E-02,,
-3.759999900E-02,-4.6E+00,2.400E-02,,
-3.759000100E-02,-4.6E+00,2.400E-02,,
-3.757999800E-02,-4.6E+00,2.400E-02,,
-3.75700E-02,-4.6E+00,2.400E-02,,
-3.755999700E-02,-4.6E+00,2.400E-02,,
-3.754999900E-02,-4.6E+00,2.400E-02,,
-3.75400E-02,-4.6E+00,2.400E-02,,
-3.752999800E-02,-4.6E+00,2.400E-02,,
-3.751999900E-02,-4.6E+00,2.400E-02,,
-3.75100E-02,-4.6E+00,2.400E-02,,
-3.749999800E-02,-4.6E+00,2.400E-02,,
