211,202,215,200,192,194,191,182,179,172,173,165,160,160,153,0,1,2,3,4,5,6,7,8,9,10,11,268,13,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,88,89,90,347,348,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,644,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,674,419,420,677,422,679,680,681,682,683,684,685,686,687,688,689,690,691,692,693,694,695,696,697,698,699,700,701,702,703,704,705,706,707,708,709,710,711,712,713,714,715,716,717,718,719,720,721,722,723,724,725,726,727,728,729,730,731,732,733,734,735,736,737,738,739,740,741,486,487,488,489,490,491,492,493,494,495
241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,211,214,218,217,220,221,229,230,231,234,239,247,270,246,258,318,282,271,269,269,274,273,277,280,284,287,286,290,293,293,295,304,305,310,312,314,321,321,322,323,327,330,332,327,329,336,346,347,348,388,358,343,349,363,361,341,353,353,358,339,335,326,326,325,320,322,314,315,320,312,311,306,305,302,295,298,293,292,290,282,282,279,276,271,264,260,266,256,253,249,245,257,256,246,249,237,227,217,212,210,203,201,199,193,198,186,183,183,173,175,168,162,168,166,154,157,150,144,146,143,140,137,143,138,147,138,134,139,131,138,142,148,580,504,482,473,473,467,467,466,467,470,468,464,486,465,469,471,472,476,474,477,478,478,480,482,484,490,490,492,495,495,515,510,509,513,511,527,521,515,515,516,520,523,524,529,531,533,536,535,541,544,544,551,556,556,557,558,560,565,565,570,574,575,573,574,571,571,575,571,575,582,581,631,593,576,594,580,570,580,575,566,561,557,553,553,548,548,546,538,545,537,536,530,525,525,520,518,515,514,506,498,496,496,489,485,481,480,485,473
