389,860,1021,302,155,81,28,5,0,0,0,106,890,834,1010,298,300,1003,817,272,1014,183,105,58,17,23,0,6,2,110,1009,978,112,494,976,805,258,900,775,327,174,116,61,22,20,12,0,27,847,922,787,42,824,1004,827,470,968,178,99,61,14,18,0,0,0,29,991,783,18,823,1009,34,950,965,1013,299,160,74,49,14,16,0,0,16,866,927,296,676,1023,841,405,949,900,14,150,94,88,46,21,23,47,36,939,952,472,505,983,1017,363,951,800,234,128,69,23,3,12,2,1,8,963,960,277,379,1023,1023,359,629,770,202,112,67,54,24,17,0,0,10,660,947,794,257,899,1023,105,299,865,473,13,146,68,41,35,7,22,23,689,954,1023,364,951,1023,791,266,886,495,37,135,77,29,13,0,6,29,909,942,780,453,880,1023,263,339,884,369,200,92,57,17,6,0,0,4,979,967,1023,329,612,1022,1023,337,547,386,202,80,51,13,20,19,0,27,628,934,1023,325,345,1019,1023,307,508,351,188,88,32,16,0,0,0,1,988,970,115,362,933,106,495,979,270,297,150,102,51,36,34,10,0,3,990,985,324,922,776,457,884,769,412
288,1023,1023,280,138,74,26,4,0,0,5,0,783,960,1023,412,476,1023,1023,361,1023,161,108,35,9,19,0,0,21,0,1023,1023,0,305,1023,1023,368,1023,1023,281,182,105,58,9,0,16,0,1,884,1023,1023,213,1023,1023,1023,393,1023,113,120,99,16,0,0,50,0,16,913,1023,193,976,1023,183,998,949,836,267,146,52,8,8,1,0,0,0,950,1023,395,644,1023,1023,386,1023,1023,208,163,53,65,13,33,0,0,0,952,1023,266,393,1023,1023,464,884,1023,176,126,36,31,0,14,0,18,0,810,1023,384,436,1023,1023,464,637,1023,139,129,33,43,51,17,0,0,24,707,1023,1023,338,1010,1023,0,315,946,386,240,131,47,3,54,10,9,0,715,1023,1023,456,798,1023,1023,375,1023,375,240,115,60,8,1,0,11,0,820,1023,1023,342,1023,1023,288,377,1023,282,174,74,30,8,0,10,0,0,792,1023,1023,434,750,1023,1023,440,700,374,164,59,19,13,11,16,2,2,646,1023,1023,429,489,1023,1023,425,386,370,121,58,23,20,0,0,0,0,888,1023,0,308,1023,0,306,1023,389,292,109,45,15,33,0,46,0,19,804,1023,355,1023,1023,355,912,1023,341
